formTypeCd,reportInfoIdent,receivedDt,filerIdent,filerTypeCd,filerName,contributionInfoId,contributionDt,contributionAmount,contributionDescr,itemizeFlag,travelFlag,contributorPersentTypeCd,contributorNameOrganization,contributorNameLast,contributorNameFirst,contributorNameShort,contributorStreetCountyCd,contributorStreetCountryCd,contributorStreetPostalCode,contributorEmployer,contributorJobTitle,contributorPacFein,contributor_id
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081197,20100913.0,75.0,,Y,N,ENTITY,Eileen Tobin,,,,,USA,77904,,,,39825
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081198,20120223.0,35.0,,Y,N,ENTITY,Rick Huskisson,,,,,USA,75234,,,,111899
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081199,20100909.0,50.0,,Y,N,ENTITY,Edna Deleon,,,,,USA,78523,,,,39516
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081200,20120221.0,210.0,,Y,N,ENTITY,Allstate Insurance Co,,,,,USA,77566,,,,4651
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081201,20100908.0,35.0,,Y,N,ENTITY,Ed G Cheatle,,,,,USA,76904,,,,39310
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081202,20120221.0,35.0,,Y,N,ENTITY,Toby Binkley,,,,,USA,77566,,,,142228
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081203,20100903.0,35.0,,Y,N,ENTITY,Ed G Edson,,,,,USA,77706,,,,39311
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081204,20120221.0,105.0,,Y,N,ENTITY,Toby Binkley,,,,,USA,77566,,,,142228
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081205,20100923.0,1000.0,,Y,N,ENTITY,Frank J Rainosek,,,,,USA,78602,,,,45584
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081206,20120221.0,35.0,,Y,N,ENTITY,Jimmie Mason,,,,,USA,77566,,,,65961
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081207,20100827.0,1000.0,,Y,N,ENTITY,Eugene M Frederick,,,,,USA,78759,,,,42459
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081208,20120221.0,110.0,,Y,N,ENTITY,Terry Withers,,,,,USA,76010,,,,128649
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081209,20100903.0,35.0,,Y,N,ENTITY,Ferguson & Day Properties Llc,,,,,USA,77657,,,,43890
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081210,20120223.0,110.0,,Y,N,ENTITY,Chris Hankinson,,,,,USA,76210,,,,24840
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081211,20100907.0,75.0,,Y,N,ENTITY,Fred L. Sanchez,,,,,USA,77901,,,,45794
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081212,20120223.0,35.0,,Y,N,ENTITY,George Roddy,,,,,USA,75001,,,,49040
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081213,20100917.0,70.0,,Y,N,ENTITY,Esther Cordova,,,,,USA,77379,,,,42385
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081214,20120223.0,35.0,,Y,N,ENTITY,Carl G Mccullar,,,,,USA,76205,,,,20815
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081215,20100914.0,70.0,,Y,N,ENTITY,Ester D Wynn,,,,,USA,77396,,,,42361
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081216,20120223.0,35.0,,Y,N,ENTITY,Amy Kuhn,,,,,USA,76201,,,,6267
MPAC,522543,20120405.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081217,20120322.0,70.0,,Y,N,ENTITY,Kim Koonce,,,,,USA,76904,,,,73098
MPAC,522543,20120405.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081218,20120306.0,35.0,,Y,N,ENTITY,Pat Smith,,,,,USA,78802,,,,102161
MPAC,468074,20101105.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081219,20100930.0,20.0,,Y,N,ENTITY,Amy M. Desgrange,,,,,USA,60069,,,,6281
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081220,20101203.0,40.0,,Y,N,ENTITY,William E Powell,,,,,USA,78218,,,,152313
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081221,20101220.0,35.0,,Y,N,ENTITY,Patty Pearson,,,,,USA,76302,,,,102684
MPAC,540870,20120804.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081722,20120718.0,250.0,,Y,N,ENTITY,Amy M Fore,,,,,USA,79714,,,,6277
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081723,20101213.0,35.0,,Y,N,ENTITY,Tracey M Norris,,,,,USA,78130,,,,143089
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081724,20100920.0,250.0,,Y,N,ENTITY,Leisha R Crowe,,,,,USA,76065,,,,81045
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081725,20100908.0,75.0,,Y,N,ENTITY,Letcher Ward Summers,,,,,USA,75601,,,,81359
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081726,20100924.0,33.0,,Y,N,ENTITY,Laura L Lyons Sales,,,,,USA,79705,,,,76198
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081727,20100920.0,50.0,,Y,N,ENTITY,Lee Wheeler,,,,,USA,77703,,,,80871
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081728,20100921.0,465.0,,Y,N,ENTITY,Larry R Barnebey,,,,,USA,78381,,,,75948
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081729,20100908.0,100.0,,Y,N,ENTITY,Larry Edward Millson,,,,,USA,76273,,,,75847
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081730,20100907.0,130.0,,Y,N,ENTITY,Ken Ragsdale,,,,,USA,75494,,,,72094
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081731,20100920.0,99.0,,Y,N,ENTITY,Larry C Jewell,,,,,USA,76903,,,,75819
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081732,20100901.0,35.0,,Y,N,ENTITY,Larry Burchett,,,,,USA,78715,,,,75817
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081733,20100901.0,70.0,,Y,N,ENTITY,Larry Ash,,,,,USA,76308,,,,75806
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081734,20100901.0,50.0,,Y,N,ENTITY,Larry Ash,,,,,USA,76308,,,,75806
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081735,20100913.0,25.0,,Y,N,ENTITY,Laurie Scribellito,,,,,USA,77963,,,,76320
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081736,20100903.0,100.0,,Y,N,ENTITY,Lee Wheeler,,,,,USA,77703,,,,80871
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081737,20100907.0,85.0,,Y,N,ENTITY,Laurie Scribellito,,,,,USA,77963,,,,76320
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081738,20100908.0,350.0,,Y,N,ENTITY,Laura Scott,,,,,USA,76904,,,,76231
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081739,20100924.0,1600.0,,Y,N,ENTITY,Laura L Lyons Sales,,,,,USA,79705,,,,76198
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081740,20100922.0,20.0,,Y,N,ENTITY,Lawrence V Palmer,,,,,USA,78230,,,,80570
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081741,20100920.0,99.0,,Y,N,ENTITY,Leslie B Healy,,,,,USA,76904,,,,81287
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081742,20100922.0,20.0,,Y,N,ENTITY,Kevin Mark,,,,,USA,78232,,,,72741
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081743,20100915.0,105.0,,Y,N,ENTITY,Letcher Ward Summers,,,,,USA,75601,,,,81359
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081744,20100922.0,30.0,,Y,N,ENTITY,Linda C Pinson,,,,,USA,78130,,,,81941
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081745,20100908.0,50.0,,Y,N,ENTITY,Texas 1031 Exchange,,,,,USA,78132,,,,129263
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081746,20101210.0,35.0,,Y,N,ENTITY,Patty A Stoner,,,,,USA,76034,,,,102667
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081747,20120216.0,35.0,,Y,N,ENTITY,Nancy Harvard,,,,,USA,75034,,,,96532
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081748,20120216.0,35.0,,Y,N,ENTITY,Carmen Barrientos,,,,,USA,78597,,,,21064
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081749,20120216.0,35.0,,Y,N,ENTITY,Randall K Tillman,,,,,USA,75032,,,,108733
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081750,20120216.0,35.0,,Y,N,ENTITY,Kristen A Nowlin,,,,,USA,75030,,,,74291
MPAC,485666,20110405.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081751,20110314.0,50.0,,Y,N,ENTITY,Mary E Hausenfluck,,,,,USA,78504,,,,88052
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081752,20120216.0,35.0,,Y,N,ENTITY,Matthew J Middendorf,,,,,USA,75247,,,,88586
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081753,20120216.0,35.0,,Y,N,ENTITY,James L. Cervine,,,,,USA,75087,,,,63221
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081754,20101203.0,40.0,,Y,N,ENTITY,Ben E Harris,,,,,USA,78232,,,,12861
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081755,20101203.0,40.0,,Y,N,ENTITY,Bob L Rodgers,,,,,USA,78132,,,,15426
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081756,20120216.0,35.0,,Y,N,ENTITY,Ryon Hukill,,,,,USA,75025,,,,115848
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081757,20120216.0,35.0,,Y,N,ENTITY,John Frank Hart,,,,,USA,75238,,,,67025
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081758,20101210.0,35.0,,Y,N,ENTITY,Bob Smith,,,,,USA,79602,,,,15463
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081759,20120216.0,35.0,,Y,N,ENTITY,Eric R Luneborg,,,,,USA,75223,,,,41952
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081760,20120216.0,35.0,,Y,N,ENTITY,Sam G Kartalis,,,,,USA,75244,,,,116428
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081761,20120216.0,35.0,,Y,N,ENTITY,John F Dickerson,,,,,USA,75225,,,,67000
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081762,20120216.0,35.0,,Y,N,ENTITY,Mark C O'Briant,,,,,USA,75244,,,,86969
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081763,20120216.0,35.0,,Y,N,ENTITY,Robert J Grunnah,,,,,USA,75244,,,,112999
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081764,20120216.0,35.0,,Y,N,ENTITY,Eric P Berlin,,,,,USA,75225,,,,41947
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081765,20120216.0,35.0,,Y,N,ENTITY,Stephen O Music,,,,,USA,75230,,,,124160
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081766,20120216.0,35.0,,Y,N,ENTITY,William H Walther,,,,,USA,75235,,,,152378
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081767,20120216.0,35.0,,Y,N,ENTITY,Steve Cook,,,,,USA,75076,,,,124338
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081768,20120216.0,35.0,,Y,N,ENTITY,Michael T Bond,,,,,USA,75243,,,,91975
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081769,20120216.0,35.0,,Y,N,ENTITY,Gordon S Foster,,,,,USA,75230,,,,50796
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081770,20120216.0,35.0,,Y,N,ENTITY,Leigh C Richter,,,,,USA,75231,,,,81022
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081771,20120216.0,35.0,,Y,N,ENTITY,Jonathan Kutner,,,,,USA,75201,,,,68125
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081772,20120216.0,35.0,,Y,N,ENTITY,Robert E Patterson,,,,,USA,75220,,,,112805
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081773,20120216.0,70.0,,Y,N,ENTITY,Marshall Cooper,,,,,USA,75230,,,,87506
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081774,20120216.0,35.0,,Y,N,ENTITY,Gary D Pickens,,,,,USA,75230,,,,47983
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081775,20120216.0,35.0,,Y,N,ENTITY,Sheilagh Cooper,,,,,USA,75230,,,,119969
MPAC,520401,20120305.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081776,20120216.0,35.0,,Y,N,ENTITY,David W Gleeson,,,,,USA,75225,,,,33658
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081777,20101203.0,40.0,,Y,N,ENTITY,Beatriz S Martinez,,,,,USA,78248,,,,12219
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081778,20101215.0,35.0,,Y,N,ENTITY,Bob Jekel,,,,,USA,79602,,,,15417
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081779,20101203.0,40.0,,Y,N,ENTITY,Bo Broll,,,,,USA,78261,,,,15261
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081780,20101126.0,35.0,,Y,N,ENTITY,Bill Kochwelp,,,,,USA,78746,,,,14246
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081781,20101216.0,35.0,,Y,N,ENTITY,Bill Johnson,,,,,USA,77254,,,,14229
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081782,20101210.0,35.0,,Y,N,ENTITY,Bill D North,,,,,USA,75205,,,,14169
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081783,20101203.0,35.0,,Y,N,ENTITY,Betty Y Leatherwood,,,,,USA,76401,,,,13623
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081784,20101215.0,35.0,,Y,N,ENTITY,Betty Hughey,,,,,USA,78028,,,,13570
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081785,20101203.0,40.0,,Y,N,ENTITY,Benjamin E Miranda,,,,,USA,78238,,,,12976
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081786,20101223.0,35.0,,Y,N,ENTITY,Beth Elston,,,,,USA,75077,,,,13435
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081787,20101203.0,40.0,,Y,N,ENTITY,Benjamin J Baca,,,,,USA,78230,,,,12984
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081788,20101224.0,35.0,,Y,N,ENTITY,Benjamin John Rodriguez,,,,,USA,77706,,,,12986
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081789,20101203.0,40.0,,Y,N,ENTITY,Bobby G Mealer,,,,,USA,78216,,,,15535
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081790,20100908.0,40.0,,Y,N,ENTITY,James O Vasquez,,,,,USA,78230,,,,63330
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100081791,20100830.0,20.0,,Y,N,ENTITY,Glen Christy,,,,,USA,75225,,,,49827
MPAC,485666,20110405.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082292,20110303.0,35.0,,Y,N,ENTITY,Lisa Vandermeulen,,,,,USA,79932,,,,82758
MPAC,459897,20100805.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082293,20100630.0,75.0,,Y,N,ENTITY,Demetris Lemmons,,,,,USA,75152,,,,35027
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082294,20100909.0,100.0,,Y,N,ENTITY,Sylvia Keubke,,,,,USA,78520,,,,126475
MPAC,459897,20100805.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082295,20100712.0,35.0,,Y,N,ENTITY,Debbie L Uradzionek,,,,,USA,75032,,,,34375
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082296,20100908.0,50.0,,Y,N,ENTITY,Stewart Title Company,,,,,USA,78232,,,,124730
MPAC,474064,20110106.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082297,20101210.0,35.0,,Y,N,ENTITY,Bonnie B Pautler,,,,,USA,75225,,,,15806
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082298,20100920.0,250.0,,Y,N,ENTITY,Steven W Crowe,,,,,USA,76065,,,,124628
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082299,20100920.0,40.0,,Y,N,ENTITY,Steven E Raney,,,,,USA,79905,,,,124534
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082300,20100915.0,150.0,,Y,N,ENTITY,Stephanie T. Mckinney,,,,,USA,75604,,,,124021
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082301,20100913.0,70.0,,Y,N,ENTITY,Stephanie Henderson,,,,,USA,79407,,,,123982
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082302,20100908.0,35.0,,Y,N,ENTITY,Spencer Murphy,,,,,USA,76904,,,,122896
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082303,20100913.0,70.0,,Y,N,ENTITY,Steve Brown,,,,,USA,79414,,,,124326
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082304,20100920.0,12.0,,Y,N,ENTITY,Steven E Raney,,,,,USA,79905,,,,124534
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082305,20100913.0,50.0,,Y,N,ENTITY,Stephen E Gwinn,,,,,USA,79424,,,,124094
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082306,20100920.0,375.0,,Y,N,ENTITY,Steven E Raney,,,,,USA,79905,,,,124534
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082307,20100923.0,60.0,,Y,N,ENTITY,Steve Stovall,,,,,USA,79606,,,,124464
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082308,20100909.0,50.0,,Y,N,ENTITY,Sylvia D. Garza,,,,,USA,78520,,,,126464
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082309,20100902.0,200.0,,Y,N,ENTITY,Terry Godbold,,,,,USA,78716,,,,128560
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082310,20100908.0,110.0,,Y,N,ENTITY,Tammy Rydell,,,,,USA,76050,,,,127070
MPAC,485666,20110405.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082311,20110317.0,99.0,,Y,N,ENTITY,Marsha Bennett,,,,,USA,76133,,,,87458
MPAC,485666,20110405.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082312,20110325.0,35.0,,Y,N,ENTITY,Lisa Mercer,,,,,USA,76205,,,,82724
MPAC,459897,20100805.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082313,20100707.0,40.0,,Y,N,ENTITY,Devon A Chevannes,,,,,USA,78261,,,,35659
MPAC,459897,20100805.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082314,20100712.0,35.0,,Y,N,ENTITY,Dede N Galindo,,,,,USA,76248,,,,34677
MPAC,464592,20101005.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100082315,20100901.0,140.0,,Y,N,ENTITY,Summer Anne Dewitt,,,,,USA,76310,,,,125546
